"Date","Price","Open","High","Low","Vol.","Change %"
"02/26/2025","0.078","0.077","0.078","0.077","53.00K","1.30%"
"02/25/2025","0.077","0.079","0.079","0.077","1.13M","-2.53%"
"02/24/2025","0.079","0.078","0.079","0.078","557.30K","1.28%"
"02/23/2025","0.078","0.078","0.078","0.077","1.17M","-1.27%"
"02/20/2025","0.079","0.077","0.080","0.077","5.27M","3.95%"
"02/19/2025","0.076","0.074","0.076","0.074","139.08K","4.11%"
"02/18/2025","0.073","0.071","0.074","0.071","118.30K","1.39%"
"02/17/2025","0.072","0.075","0.075","0.071","191.60K","-2.70%"
"02/16/2025","0.074","0.075","0.075","0.071","237.60K","-2.63%"
"02/13/2025","0.076","0.075","0.077","0.075","55.86K","0.00%"
"02/12/2025","0.076","0.078","0.078","0.076","20.80K","-2.56%"
"02/11/2025","0.078","0.078","0.078","0.078","642.07K","0.00%"
"02/10/2025","0.078","0.077","0.079","0.077","499.83K","0.00%"
"02/09/2025","0.078","0.079","0.079","0.078","1.82M","0.00%"
"02/06/2025","0.078","0.079","0.079","0.078","258.00K","-1.27%"
"02/05/2025","0.079","0.079","0.079","0.079","690.10K","0.00%"
"02/04/2025","0.079","0.079","0.079","0.079","773.94K","0.00%"
"02/03/2025","0.079","0.079","0.080","0.079","823.74K","0.00%"
"02/02/2025","0.079","0.078","0.079","0.078","1.13M","0.00%"
"01/29/2025","0.079","0.079","0.079","0.079","375.00K","0.00%"
"01/28/2025","0.079","0.080","0.080","0.079","740.68K","-1.25%"
"01/27/2025","0.080","0.078","0.080","0.078","582.73K","3.90%"
"01/26/2025","0.077","0.077","0.078","0.076","364.37K","-2.53%"
"01/23/2025","0.079","0.080","0.080","0.079","1.60M","-1.25%"
"01/22/2025","0.080","0.081","0.082","0.080","3.13M","-1.23%"
"01/21/2025","0.081","0.079","0.082","0.079","2.11M","2.53%"
"01/20/2025","0.079","0.077","0.082","0.077","4.85M","3.95%"
"01/19/2025","0.076","0.079","0.081","0.075","7.02M","2.70%"
"01/16/2025","0.074","0.070","0.074","0.064","6.62M","8.82%"
"01/15/2025","0.068","0.069","0.069","0.067","935.52K","-1.45%"
"01/14/2025","0.069","0.070","0.070","0.069","1.44M","-1.43%"
"01/13/2025","0.070","0.072","0.072","0.070","173.30K","-2.78%"
"01/09/2025","0.072","0.072","0.072","0.072","28.50K","0.00%"
"01/08/2025","0.072","0.073","0.074","0.072","282.40K","0.00%"
"01/07/2025","0.072","0.073","0.074","0.072","1.34M","-1.37%"
